AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2014;CAS-11035-H0M1M2;1;1;20140131;1;1;20140131;1;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;12747334;0;2;PADRE/MADRE/TUTOR;3613097;40422;COLEGIO NIRVANA;1;11;1107;ALTO HOSPICIO;3;3;2;1
2014;CAS-11036-W1W4X0;1;1;20140131;1;1;20140618;13;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;22230842;1;2; ;22230842;26103;ESC. ESP. NUESTRA SEÑORA DE COVADONGA;13;131;13110;LA FLORIDA;3;3;1;13
2014;CAS-11037-Y9L3S0;2;1;20140131;1;1;20140203;0;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;19271401;0;2;PADRE/MADRE/TUTOR;23258390;9844;COLEGIO EL ALMENDRO;13;131;13105;EL BOSQUE;3;3;2;13
2014;CAS-11038-H1Z1J8;1;1;20140131;1;1;20140131;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;22093748;0;2;PADRE/MADRE/TUTOR;20198644;12650;L.POLIV. SAGRADO CORAZON DE HOSPICIO;1;11;1107;ALTO HOSPICIO;3;3;2;1
2014;CAS-11039-Y5F6J6;1;1;20140131;1;1;20140326;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;24529349;0;2; ;7029337;8663;ESCUELA PARTICULAR HERMANOS MATTE;13;131;13101;SANTIAGO;3;3;2;13
2014;CAS-11041-C1Z0Y9;1;1;20140131;1;1;20140131;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);18334368;0;2;PADRE/MADRE/TUTOR;12577599;12655;COLEGIO SAN PEDRO;1;11;1107;ALTO HOSPICIO;3;3;2;1
2014;CAS-11044-V6C0K9;2;1;20140131;1;1;20140317;4;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;23420679;0;2;PADRE/MADRE/TUTOR;3322157;11107;COLEGIO PART.SANTA TERESA DE JESUS;4;43;4301;OVALLE;3;3;2;4
2014;CAS-11045-V4V1R0;2;1;20140131;1;1;20140402;13;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO INFORMA O NO PUBLICA EL PROCEDIMIENTO DE SELECCIÓN, LOS RESULTADOS O EL REGISTRO PÚBLICO DE PÁRVULOS Y/O ESTUDIANTES ADMITIDOS (MEDIOS ELECTRÓNICOS, FOLLETOS O MURALES PÚBLICOS);17165057;0;1;PADRE/MADRE/TUTOR;19074874;25749;COLEGIO PART. ALICANTE DEL ROSAL;13;131;13119;MAIPÚ;3;3;2;13
2014;CAS-11047-H0P5S9;2;1;20140202;2;1;20140424;13;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;9334722;1;2;DOCENTE;9334722;31179;ESCUELA ESPECIAL MANZANITA 1;13;132;13201;PUENTE ALTO;3;3;4;13
2014;CAS-11049-S7R2K6;1;1;20140203;2;1;20140203;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;11333367;0;2;PADRE/MADRE/TUTOR;11333367;40320;COLEGIO ACADEMIA TARAPACA ORELLA;1;11;1101;IQUIQUE;3;3;5;1
2014;CAS-11050-Y6X2H0;1;1;20140203;2;1;20140203;1;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;3494291;0;2;PADRE/MADRE/TUTOR;16625447;147;COLEGIO DON BOSCO;1;11;1101;IQUIQUE;4;4;2;1
2014;CAS-11051-J9P7L9;1;1;20140203;2;1;20140203;1;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;15579676;0;2;PADRE/MADRE/TUTOR;14530780;12655;COLEGIO SAN PEDRO;1;11;1107;ALTO HOSPICIO;3;3;2;1
2014;CAS-11052-J8M8L1;1;1;20140203;2;1;20140203;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;4645219;0;2;PADRE/MADRE/TUTOR;12644982;40422;COLEGIO NIRVANA;1;11;1107;ALTO HOSPICIO;3;3;2;1
2014;CAS-11053-T2X8D1;1;1;20140203;2;1;20140203;1;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;10935379;0;2;PADRE/MADRE/TUTOR;21512009;12650;L.POLIV. SAGRADO CORAZON DE HOSPICIO;1;11;1107;ALTO HOSPICIO;3;3;2;1
2014;CAS-11054-T2N1C4;1;1;20140203;2;1;20140203;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);16650663;0;2;PADRE/MADRE/TUTOR;15824970;12518;COLEGIO DIOCESANO OBISPO LABBE;1;11;1101;IQUIQUE;3;3;5;1
2014;CAS-11055-M0V2Q7;1;1;20140203;2;1;20140203;1;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;6228242;0;2;PADRE/MADRE/TUTOR;24016130;12567;COLEGIO SAN ANTONIO DE MATILLA;1;11;1107;ALTO HOSPICIO;3;3;2;1
2014;CAS-11056-V0M0B9;1;1;20140203;2;1;20140203;1;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;5038484;0;2;PADRE/MADRE/TUTOR;18953183;12638;COLEGIO ACADEMIA TARAPACA;1;11;1101;IQUIQUE;3;3;2;1
