AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2016;CAS-68155-L0R7B0;2;1;20161130;11;4;20161201;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;24987096;1;2;APODERADO/A;24987096;2;1772;COLEGIO BLANCA VERGARA;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2016;CAS-68157-Q2H4Y0;2;1;20161130;11;4;20161206;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;3330155;0;1;APODERADO/A;17800218;1;25347;COLEGIO SEBASTIAN EL CANO SAN BERNARDO;13;134;13401;SAN BERNARDO;3;3;5;13; 
2016;CAS-68158-F3J4H6;2;1;20161130;11;4;20161228;7;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;160702065; ; ;5408443;1;1;ESTUDIANTE;5408443;2;16415;COLEGIO RAUQUEN;7;73;7301;CURICÓ;3;3;2;7; 
2016;CAS-68159-S9C5G5;2;1;20161130;11;4;20161212;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;14559144;1;2;APODERADO/A;14559144;2; ;OTRO;10;101;10101;PUERTO MONTT;99;9;1;10; 
2016;CAS-68160-H5S1B3;2;1;20161130;11;4;20170801;5;3;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;160502621; ;160502621;11029435;1;2;DOCENTE;11029435;2;14848;ESCUELA PART. ANNY SCHOOL;5;55;5504;LA CRUZ;3;3;2;5; 
2016;CAS-68161-H3B9R8;2;1;20161130;11;4;20161213;5;2;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;MOBILIARIO, EQUIPAMIENTO, ELEMENTOS DE ENSEÑANZA Y MATERIAL DIDÁCTICO;ELEMENTOS DE ENSEÑANZA Y/O MATERIAL DIDÁCTICO INSUFICIENTES, INSEGUROS Y/O INSALUBRES (LIBROS, CUBOS, ESPEJOS, TIJERAS, OTROS);160502636; ; ;3966726;1;2;APODERADO/A;3966726;2;1769;COLEGIO RAYEN CAVEN;5;51;5103;CONCÓN;3;3;6;5; 
2016;CAS-68162-B8Q6P4;2;1;20161201;12;4;20170227;10;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;12683694;0;1;PADRE/MADRE/TUTOR;21318498;2;7699;COLEGIO SALESIANO PADRE JOSE FERNANDEZ PEREZ;10;101;10101;PUERTO MONTT;3;3;7;10; 
2016;CAS-68163-X6X7S0;2;1;20161201;12;4;20170127;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA; ; ; ;2983805;1;2;PADRE/MADRE/TUTOR;2983805;2;9581;LICEO TECNICO A-100 DE SAN MIGUEL;13;131;13130;SAN MIGUEL;5;5;7;13; 
2016;CAS-68164-D0P1D1;2;1;20161201;12;4;20170105;13;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PADRE, MADRE Y/O APODERADO (A) HACIA PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO); ; ; ;18871180;1;2;DOCENTE;18871180;2;9880;ESCUELA BASICA JAPON;13;131;13106;ESTACIÓN CENTRAL;2;1;2;13; 
2016;CAS-68166-J9S4L7;1;1;20161201;12;4;20170111;8;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);160803942; ; ;15794902;1;2;DOCENTE;15794902;2;18218;COLEGIO NUEVOS HORIZONTES;8;81;8108;SAN PEDRO DE LA PAZ;2;1;0;8; 
2016;CAS-68167-Y1Z7D4;1;1;20161201;12;4;20161207;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;6307110;0;2;APODERADO/A;24753706;1;25198;COLEGIO SANTA MARIA DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13; 
2016;CAS-68168-R6Q0C0;1;1;20161201;12;4;20161226;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;19893953;0;2;APODERADO/A;18540888;2;8589;LICEO MIGUEL RAFAEL PRADO;13;131;13108;INDEPENDENCIA;3;3;2;13; 
2016;CAS-68169-T2M2M7;2;1;20161201;12;4;20161223;7;2;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;160702083; ; ;1255653;0;1;APODERADO/A;5680920;1;16704;COLEGIO CLEMENTINOS;7;71;7109;SAN CLEMENTE;3;3;2;7; 
2016;CAS-68170-Q8B0Y1;1;1;20161201;12;4;20170331;13;2;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;171300943; ; ;11406954;0;1;APODERADO/A;20787041;1;8652;COLEGIO SAN ANTONIO;13;131;13101;SANTIAGO;3;3;2;13; 
2016;CAS-68171-X3D6S2;1;1;20161201;12;4;20170206;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;1516027;0;2;APODERADO/A;507133;1;8499;INTERNADO NACIONAL BARROS ARANA;13;131;13101;SANTIAGO;2;1;5;13;0
2016;CAS-68173-R6Y4V5;2;1;20161201;12;4;20170714;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171301289; ;171301289;16911927;0;2;PADRE/MADRE/TUTOR;18276592;1;8532;ESCUELA BASICA LIBERTADORES DE CHILE;13;131;13101;SANTIAGO;2;1;2;13; 
2016;CAS-68175-B6D3M4;1;1;20161201;12;4;20170203;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;826797;0;2;APODERADO/A;24410151;2;4630;COLEGIO DEL SAGRADO CORAZON;8;81;8101;CONCEPCIÓN;3;3;1;8; 
2016;CAS-68176-W9B3X6;1;1;20161201;12;4;20170912;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;171301013; ;171301013;16676801;0;2;APODERADO/A;15625576;1;9053;COLEGIO TERESIANO ENRIQUE DE OSSO;13;131;13113;LA REINA;4;4;2;13; 
2016;CAS-68177-T7G4Z7;1;1;20161201;12;4;20161216;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;17476644;0;2;APODERADO/A;23391957;2;5695;ESCUELA PARTICULAR SAN RAFAEL ARCANGEL;9;91;9112;PADRE LAS CASAS;3;3;2;9; 
2016;CAS-68178-M8Z5X3;1;1;20161201;12;4;20161201;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;21740495;0;2;APODERADO/A;9963756;2;8510;LICEO PAULA JARAQUEMADA;13;131;13127;RECOLETA;2;1;5;13;0
2016;CAS-68179-Z3Y7Q0;1;1;20161201;12;4;20161228;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;11980629;0;2;APODERADO/A;5470957;1;10088;ESCUELA HERMINDA DE LA VICTORIA;13;131;13103;CERRO NAVIA;1;1;2;13; 
2016;CAS-68182-T1S8Q2;1;1;20161201;12;4;20170425;8;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);160803999; ;160803999;7118695;0;2;APODERADO/A;11698888;1;4984;ESCUELA ROSITA RENARD;8;81;8102;CORONEL;2;1;2;8;1
2016;CAS-68183-Q7J8P0;2;1;20161201;12;4;20161216;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;9080493;0;2;APODERADO/A;10884482;2;10212;ESCUELA JUANA ATALA DE HIRMAS;13;131;13128;RENCA;1;1;2;13; 
2016;CAS-68184-M1F6P3;1;1;20161201;12;4;20161230;12;1;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO; ; ; ;5828319;0;2;APODERADO/A;7176981;1;8449;ESCUELA ELBA OJEDA GOMEZ;12;121;12101;PUNTA ARENAS;1;1;1;12; 
2016;CAS-68187-R2J1D8;1;1;20161201;12;4;20170809;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);171301598; ;171301598;22639159;0;2;APODERADO/A;22974361;1;25785;COLEGIO PART. ROYAL AMERICAN SCHOOL;13;131;13119;MAIPÚ;3;3;2;13;0
2016;CAS-68188-S3W7C5;1;1;20161201;12;4;20161230;12;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR OTROS MOTIVOS; ; ; ;5828319;0;2;APODERADO/A;7176981;1;8449;ESCUELA ELBA OJEDA GOMEZ;12;121;12101;PUNTA ARENAS;1;1;1;12; 
2016;CAS-68189-P0Z9R2;2;1;20161201;12;4;20170125;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;15924493;0;2;APODERADO/A;21394109;1;25999;COLEGIO ALICANTE DEL SOL;13;132;13201;PUENTE ALTO;3;3;2;13; 
2016;CAS-68190-Z6T3X4;1;1;20161201;12;4;20161212;14;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS);161400962; ; ;6073480;0;2;PADRE/MADRE/TUTOR;1501873;2;6835;COLEGIO ADVENTISTA DE VALDIVIA;14;141;14101;VALDIVIA;3;3;5;14; 
2016;CAS-68191-K8Y6M5;2;1;20161201;12;4;20170126;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;23196830;0;2;APODERADO/A;23213411;2;12111;COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA;13;134;13401;SAN BERNARDO;3;3;7;13; 
2016;CAS-68192-L6F0K5;1;1;20161201;12;4;20161222;8;1;ADMISIÓN;PROCESO DE ADMISIÓN;ESTABLECIMIENTO NO ASEGURA CONTINUIDAD EDUCATIVA DEL PÁRVULO Y/O ESTUDIANTE POR REDUCCIÓN DE CURSOS O FALTA DE CUPOS; ; ; ;22190831;0;2;APODERADO/A;8700815;1;4973;INSTITUTO HUMANIDADES SAN FRANCISCO DE ASIS;8;81;8106;LOTA;3;3;2;8; 
2016;CAS-68197-L4X9G6;2;1;20161201;12;4;20170103;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;12542739;0;2;DIRECTOR(A);6600346;1;12105;ESCUELA ESPECIAL PARTICULAR CEDEL;13;131;13112;LA PINTANA;3;3;2;13; 
2016;CAS-68199-F0J3K8;1;1;20161201;12;4;20170706;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);171301310; ;171301310;24744036;0;2;APODERADO/A;20170116;2;26503;COLEGIO SAINT LOUIS SCHOOL;13;133;13303;TILTIL;3;3;2;13;0
2016;CAS-68201-F1V5S0;1;1;20161201;12;4;20170825;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;171300957; ;171300957;17848784;0;2;APODERADO/A;18060576;1;9105;CENTRO EDUCACIONAL EDUARDO DE LA BARRA;13;131;13122;PEÑALOLÉN;1;1;2;13; 
2016;CAS-68202-P8G2F5;1;1;20161201;12;4;20170207;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;1568870;0;2;APODERADO/A;23533864;1;9909;CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;13;131;13119;MAIPÚ;3;3;5;13;0
2016;CAS-68203-R0W5P3;1;1;20161201;12;4;20161205;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;INCUMPLIMIENTO DE LOS REQUISITOS DE IDONEIDAD PROFESIONAL Y/O TÉCNICA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;5920381;0;2;APODERADO/A;8626271;2;8666;COLEGIO SANTA ISABEL;13;131;13101;SANTIAGO;3;3;5;13; 
2016;CAS-68204-J5C4J1;1;1;20161201;12;4;20180323;4;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;170400135; ;170400135;18254326;0;2;APODERADO/A;13155074;2;522;COLEGIO JAVIERA CARRERA;4;41;4101;LA SERENA;1;1;2;4; 
2016;CAS-68206-N0G3F1;2;1;20161201;12;4;20161212;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;19692556;1;2;APODERADO/A;19692556;2;20137;COLEGIO INNOV-ARTE;9;91;9101;TEMUCO;3;3;2;9; 
2016;CAS-68209-H3Q8B6;1;1;20161201;12;4;20170125;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;12355706;0;2;APODERADO/A;24671594;2;26084;ESCUELA BAS. Y ESP. EL BOSQUE DE RENCA;13;131;13128;RENCA;3;3;2;13;0
2016;CAS-68211-L8K3G0;2;1;20161201;12;4;20170206;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;5201709;0;2;APODERADO/A;15602678;1;11962;COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS;13;131;13101;SANTIAGO;4;4;5;13; 
2016;CAS-68213-Z3M8N1;1;1;20161201;12;4;20170125;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;4895016;0;2;APODERADO/A;18796206;1;25958;ESCUELA BASICA N°2047 MIRASOL DE SANTIAGO;13;131;13101;SANTIAGO;4;4;2;13; 
2016;CAS-68214-C1C9R3;1;1;20161201;12;4;20170112;4;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE; ; ; ;24251823;0;2;PADRE/MADRE/TUTOR;8013146;1;13376;COLEGIO SAN MANUEL;4;41;4101;LA SERENA;3;3;2;4; 
2016;CAS-68215-K4F2K6;1;1;20161201;12;4;20170620;5;3;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;160502692; ;160502692;21869822;1;2;APODERADO/A;21869822;2;14380;CAERNARFON COLLEGE;5;51;5102;CASABLANCA;4;4;5;5; 
2016;CAS-68216-X7K4S1;1;1;20161201;12;4;20161201;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR LA PARTICIPACIÓN DEL PÁRVULO Y/O ESTUDIANTE EN LA CEREMONIA DE GRADUACIÓN/LICENCIATURA; ; ; ;23924569;1;2;ESTUDIANTE;23924569;2;9897;LICEO POLITECNICO PARTICULAR HANNOVER;13;131;13119;MAIPÚ;3;3;7;13; 
2016;CAS-68219-D1L5T2;2;1;20161201;12;4;20170912;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171301869; ;171301869;23539746;0;1;PADRE/MADRE/TUTOR;24078758;1;26428;ESCUELA BASICA N°213 SCUOLA IMPERIALE;13;132;13201;PUENTE ALTO;4;4;2;13; 
2016;CAS-68221-S8Y5H7;1;1;20161201;12;4;20170104;7;2;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;160702062; ; ;15963377;0;2;APODERADO/A;4385044;1;2911;ESCUELA LAGO VICHUQUEN;7;73;7309;VICHUQUÉN;2;1;1;7; 
2016;CAS-68223-C8Z1S0;1;1;20161201;12;4;20170215;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;18430120;0;2;APODERADO/A;1674726;2;9184;COLEGIO PRECIOSA SANGRE;13;131;13120;ÑUÑOA;3;3;2;13; 
2016;CAS-68224-Y9X3T8;1;1;20161201;12;4;20170104;7;2;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;160702062; ; ;15827295;0;2;APODERADO/A;21435827;1;2911;ESCUELA LAGO VICHUQUEN;7;73;7309;VICHUQUÉN;2;1;1;7; 
2016;CAS-68225-Y4S8W1;2;1;20161201;12;4;20170825;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;171301820; ;171301820;11762394;0;1;APODERADO/A;24328563;1;25727;LICEO PART. SALESIANO MANUEL ARRIARAN BARROS;13;131;13109;LA CISTERNA;3;3;2;13; 
2016;CAS-68226-V8X3J4;1;1;20161201;12;4;20170619;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;171300775; ;171300775;19765514;0;2;APODERADO/A;5239661;1;8485;LICEO INSTITUTO NACIONAL;13;131;13101;SANTIAGO;2;1;5;13; 
2016;CAS-68228-L6V1T5;1;1;20161201;12;4;20161227;7;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE LA SUBVENCIÓN ESCOLAR PREFERENCIAL (SEP);160702047; ; ;24005531;0;2;APODERADO/A;19608144;1;3296;ESC.AGRIC.PART.SALESIANA DON BOSCO;7;74;7401;LINARES;3;3;7;7; 
2016;CAS-68231-Y8K5J7;2;1;20161201;12;4;20170524;13;2;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN EL PROCEDIMIENTO DE HIGIENE Y DESINFECCIÓN DEL ESTABLECIMIENTO (SANITACIÓN, DESINFECCIÓN, MANIPULACIÓN DE RESIDUOS, CONTROL DE VECTORES Y PLAGAS, VENTILACIÓN, OTRAS);171301512; ; ;12476335;0;2;APODERADO/A;2126274;2;11994;LICEO POLIVALENTE BAHIA DARWIN;13;131;13111;LA GRANJA;3;3;2;13; 
2016;CAS-68235-D6M4Z6;1;1;20161201;12;4;20161206;8;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES; ; ; ;4577228;0;2;APODERADO/A;18686730;1;3718;INSTITUTO SANTA MARIA;8;84;8401;CHILLÁN;3;3;2;8; 
2016;CAS-68240-J4R6M0;1;1;20161201;12;4;20170208;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;6241170;0;2;APODERADO/A;3422919;1;10268;ESCUELA PUERTO RICO;13;131;13127;RECOLETA;2;1;2;13; 
2016;CAS-68241-V0C2T2;1;1;20161201;12;4;20170223;1;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;3596662;0;2;PADRE/MADRE/TUTOR;25140167;1;117;ESCUELA PAULA JARAQUEMADA ALQUIZAR;1;11;1101;IQUIQUE;1;1;2;1; 
2016;CAS-68242-X1F6N8;1;1;20161201;12;4;20171102;5;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;170500514; ;170500514;22921367;0;2;APODERADO/A;17539948;1;14629;COLEGIO CASTELIANO;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2016;CAS-68244-F3D4W5;1;1;20161201;12;4;20170502;15;3;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES;171500018; ;171500018;12909183;0;2;APODERADO/A;7121052;1;52;LICEO DOMINGO SANTA MARIA;15;151;15101;ARICA;3;3;2;15; 
2016;CAS-68246-V1L1Y7;1;1;20161201;12;4;20161227;7;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS);160702063; ; ;9847383;0;2;ESTUDIANTE;24179127;2;16642;COLEGIO ANTAMARO;7;74;7401;LINARES;3;3;5;7; 
2016;CAS-68252-Y6C4B4;1;1;20161201;12;4;20161201;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA; ; ; ;24027041;0;2;APODERADO/A;17819356;2;12146;CENTRO INTEG EDUC ADULTOS DE PLAYA ANCHA;5;51;5101;VALPARAÍSO;1;1;5;5; 
2016;CAS-68254-K7X3F5;2;1;20161201;12;4;20170728;13;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;171301194; ;171301194;4422508;0;2;PADRE/MADRE/TUTOR;18533994;1;24801;COLEGIO HENRY FAYOL;13;131;13120;ÑUÑOA;4;4;5;13; 
2016;CAS-68255-W3X9D7;1;1;20161201;12;4;20161201;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR PROBLEMAS DE SALUD; ; ; ;4971833;1;2;APODERADO/A;4971833;2;12312;COLEGIO REBECA FERNANDEZ;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2016;CAS-68257-P0T4W6;1;1;20161201;12;4;20170116;13;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE; ; ; ;19193235;0;2;APODERADO/A;7344410;2;9788;ESCUELA PARTICULAR GRACIELA L.DE IBANEZ;13;131;13109;LA CISTERNA;3;3;2;13; 
2016;CAS-68258-B8Q4G5;1;1;20161201;12;4;20170125;13;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL ACCESO A LA INFORMACIÓN Y/O PARTICIPACIÓN DE LOS PADRES Y/O APODERADOS EN EL PROCESO EDUCATIVO DE LOS PÁRVULOS Y/O ESTUDIANTES (REUNIONES, ACTIVIDADES, ENTRE OTRAS INSTANCIAS); ; ; ;6815876;0;1;PADRE/MADRE/TUTOR;6191248;1;9147;COLEGIO PARTICULAR N 1 DE NUNOA;13;131;13120;ÑUÑOA;3;3;2;13; 
2016;CAS-68259-Q4Y8J8;1;1;20161201;12;4;20161229;7;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);160702125; ; ;25846314;0;2;TRIBUNALES;10820166;1;16476;COLEGIO BOSQUES DE GAIA;7;71;7102;CONSTITUCIÓN;3;3;5;7;1
