AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;RBD;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION
2015;CAS-42392-X0C5B1;1;1;20150904;9;3;20151114;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);9562123;0;2;APODERADO/A;3236334;2;26115;COLEGIO TUPAHUE;13;132;13201;PUENTE ALTO;3;3;2;13
2015;CAS-42393-V0S4R9;1;1;20150904;9;3;20151015;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;8347134;0;2;APODERADO/A;21934331;2;1488;ESCUELA MONTEVIDEO;5;58;5803;OLMUÉ;2;1;1;5
2015;CAS-42395-P9D6S9;1;1;20150904;9;3;20160407;13;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);6197208;0;2;APODERADO/A;12819461;2;31153;INSTITUTO CUMBRES DE CONDORES PONIENTE;13;131;13128;RENCA;1;1;5;13
2015;CAS-42396-Z2C7R6;2;1;20150904;9;3;20151114;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);13965964;0;2;ESTUDIANTE;2374804;1;25589;COLEGIO JESUS SERVIDOR;13;131;13122;PEÑALOLÉN;3;3;2;13
2015;CAS-42397-B7F8T8;2;1;20150904;9;3;20150925;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;11770528;0;2;ESTUDIANTE;21058914;1;9283;ESCUELA BELLAVISTA;13;131;13110;LA FLORIDA;1;1;2;13
2015;CAS-42398-K7F0Y8;2;1;20150904;9;3;20150925;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);8719993;0;2;ESTUDIANTE;5628297;2;9283;ESCUELA BELLAVISTA;13;131;13110;LA FLORIDA;1;1;2;13
2015;CAS-42399-C3N5V5;1;1;20150904;9;3;20151015;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;19412329;0;2;APODERADO/A;17657303;2;1488;ESCUELA MONTEVIDEO;5;58;5803;OLMUÉ;2;1;1;5
2015;CAS-42400-M3Z9N5;1;1;20150904;9;3;20160126;5;3;GESTIÓN DE RECURSOS FINANCIEROS;COBROS EN ESTABLECIMIENTOS SUBVENCIONADOS O QUE RECIBEN APORTES DEL ESTADO;IRREGULARIDADES EN EL COBRO DE MATRÍCULA Y/O CUOTA DE INCORPORACIÓN;4811242;1;2;PADRE/MADRE/TUTOR;4811242;2;14866;COLEGIO ALTAZOR;5;51;5103;CONCÓN;3;3;2;5
2015;CAS-42402-N0P0Z3;1;1;20150904;9;3;20151015;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO);3231784;0;2;APODERADO/A;22859309;2;1488;ESCUELA MONTEVIDEO;5;58;5803;OLMUÉ;2;1;1;5
2015;CAS-42404-Q8W8B1;1;1;20150904;9;3;20151015;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;23909010;1;2;APODERADO/A;23909010;2;1488;ESCUELA MONTEVIDEO;5;58;5803;OLMUÉ;2;1;1;5
2015;CAS-42405-G0Q7P7;2;1;20150904;9;3;20160112;12;3;SEGURIDAD E HIGIENE;MEDIDAS DE SEGURIDAD EN EL ESTABLECIMIENTO EDUCATIVO;IRREGULARIDADES EN EL CUMPLIMIENTO DE LAS MEDIDAS DE SEGURIDAD EN ACTIVIDADES EXTRACURRICULARES (VIAJES DE ESTUDIO, OTROS) Y/O ACTIVIDADES CURRICULARES (SALIDAS PEDAGÓGICAS, INGRESO Y RETIRO DE LA JORNADA ESCOLAR, ETC);2819346;1;1;APODERADO/A;2819346;2;16895;COLEGIO MARIA AUXILIADORA;12;123;12301;PORVENIR;3;3;2;12
2015;CAS-42406-D1R1F9;2;1;20150904;9;3;20150909;4;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES;3623207;1;2;APODERADO/A;3623207;2;40319;COLEGIO PART. SUB. CUMBRES DEL CHOAPA;4;42;4204;SALAMANCA;3;3;2;4
2015;CAS-42407-M4J2D5;1;1;20150904;9;3;20160921;4;3;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;EXPULSIÓN DE PÁRVULO Y/O ESTUDIANTE;1414872;0;1;PADRE/MADRE/TUTOR;18992842;2;13305;TRINITY SCHOOL;4;41;4101;LA SERENA;3;3;5;4
2015;CAS-42408-Y4C1N1;1;1;20150904;9;3;20151119;5;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);15568966;0;1;PADRE/MADRE/TUTOR;18023055;2;14779;COLEGIO MAR ABIERTO;5;51;5101;VALPARAÍSO;3;3;2;5
2015;CAS-42409-P1Y7D1;2;1;20150904;9;3;20160308;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;5289570;0;1;ESTUDIANTE;2175371;1;8909;COLEGIO BRADFORD SCHOOL;13;131;13132;VITACURA;4;4;5;13
2015;CAS-42411-X2M8V4;2;1;20150904;9;3;20150908;12;1;SEGURIDAD E HIGIENE;MEDIDAS DE SEGURIDAD EN EL ESTABLECIMIENTO EDUCATIVO;IRREGULARIDADES EN EL CUMPLIMIENTO DE LAS MEDIDAS DE SEGURIDAD EN ACTIVIDADES EXTRACURRICULARES (VIAJES DE ESTUDIO, OTROS) Y/O ACTIVIDADES CURRICULARES (SALIDAS PEDAGÓGICAS, INGRESO Y RETIRO DE LA JORNADA ESCOLAR, ETC);2819346;1;1;APODERADO/A;2819346;2;8478;ESC. PARTICULAR MARIA AUXILIADORA;12;123;12301;PORVENIR;3;3;2;12
2015;CAS-42412-F0B0J5;2;1;20150904;9;3;20150909;2;1;CONVIVENCIA;RETENCIÓN DE DOCUMENTOS;RETENCIÓN DE DOCUMENTOS POR OTRAS CAUSALES;9928881;1;1;APODERADO/A;9928881;2;365;COLEGIO EAGLE SCHOOL;2;21;2101;ANTOFAGASTA;3;3;2;2
2015;CAS-42413-H5F8Q8;2;1;20150904;9;3;20151209;8;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;12390398;1;1;ESTUDIANTE;12390398;2;3660;ESCUELA GABRIELA MISTRAL;8;84;8401;CHILLÁN;2;1;7;8
2015;CAS-42414-S4T5M8;2;1;20150904;9;3;20151006;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN A ESTUDIANTES POR EMBARAZO, MATERNIDAD O PATERNIDAD;17179738;0;2;ESTUDIANTE;22612598;2;9072;LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48;13;131;13118;MACUL;1;1;5;13
2015;CAS-42415-R9B6W2;2;1;20150904;9;3;20150924;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;12840957;0;1;PADRE/MADRE/TUTOR;16121651;1;8928;LICEO JOSE VICTORINO LASTARRIA;13;131;13123;PROVIDENCIA;1;1;2;13
2015;CAS-42416-X6H5M7;2;1;20150904;9;3;20150921;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);24862300;0;1;ESTUDIANTE;8968307;1;9288;LICEO NUEVO AMANECER;13;131;13110;LA FLORIDA;1;1;2;13
2015;CAS-42417-S0S3F1;2;1;20150905;9;3;20151021;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);2604530;0;2;ESTUDIANTE;12694190;2;5435;COLEGIO SANTA CRUZ DE VICTORIA;9;92;9211;VICTORIA;3;3;5;9
2015;CAS-42419-Q2Z5Z0;2;1;20150905;9;3;20150908;5;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES;3486343;1;2;DOCENTE;3486343;2;1547;ESCUELA CARABINERO PEDRO A.CARIAGA M.;5;51;5101;VALPARAÍSO;1;1;2;5
2015;CAS-42424-M4Q7D2;2;1;20150905;9;3;20151103;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;15603103;1;1;ESTUDIANTE;15603103;2;14511;COLEGIO SANTA BARBARA DE LA REINA;5;51;5102;CASABLANCA;3;3;5;5
2015;CAS-42427-V9N8T2;2;1;20150905;9;3;20160810;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;11719336;0;2;ESTUDIANTE;22573722;2;25304;COLEGIO PAUL HARRIS SCHOOL;13;131;13105;EL BOSQUE;3;3;7;13
2015;CAS-42429-N7X1F4;2;1;20150906;9;3;20150925;13;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;3388064;0;1;ESTUDIANTE;6194737;1;10344;COLEGIO HELLEN'S COLLEGE;13;131;13104;CONCHALÍ;3;3;2;13
2015;CAS-42430-X0X7X9;2;1;20150906;9;3;20150925;5;1;CONVIVENCIA;INSTANCIAS DE PARTICIPACIÓN DE LA COMUNIDAD EDUCATIVA (CCAA, CCPA, CONSEJOS ESCOLARES, CONSEJO DE PROFESORES, APODERADOS/AS);IRREGULARIDADES EN EL ACCESO A LA INFORMACIÓN Y/O PARTICIPACIÓN DE LOS PADRES Y/O APODERADOS EN EL PROCESO EDUCATIVO DE LOS PÁRVULOS Y/O ESTUDIANTES (REUNIONES, ACTIVIDADES, ENTRE OTRAS INSTANCIAS);13411442;1;2;APODERADO/A;13411442;2;1595;COLEGIO ARTURO EDWARDS;5;51;5101;VALPARAÍSO;3;3;2;5
2015;CAS-42431-V3R8Y2;2;1;20150906;9;3;20151016;5;2;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;14590564;1;2;DOCENTE;14590564;2;1518;LICEO MARIA LUISA BOMBAL;5;51;5101;VALPARAÍSO;1;1;7;5
2015;CAS-42432-Q5D2K8;2;1;20150906;9;3;20150923;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;3201565;0;2;ESTUDIANTE;22427036;2;8511;LICEO EXPERIMENTAL ARTISTICO B-65;13;131;13126;QUINTA NORMAL;5;5;7;13
2015;CAS-42433-L8N0T5;2;1;20150906;9;3;20150907;0;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;4808824;0;2;ESTUDIANTE;16385099;2;14233;COLEGIO SANTA TERESA;5;58;5801;QUILPUÉ;3;3;1;5
2015;CAS-42435-N5Y9C3;2;1;20150906;9;3;20150929;13;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR APARIENCIA PERSONAL Y/O FÍSICA;4597049;0;2;ESTUDIANTE;4177313;1;8611;COLEGIO NUESTRA SENORA DE ANDACOLLO;13;131;13101;SANTIAGO;3;3;2;13
2015;CAS-42436-J5Z6D5;2;1;20150906;9;3;20150909;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;17516490;1;2;APODERADO/A;17516490;2;20258;LICEO CUMBRES DE LABRANZA;9;91;9101;TEMUCO;3;3;5;9
2015;CAS-42437-J3Z3L2;2;1;20150906;9;3;20151112;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);17858386;0;1;ESTUDIANTE;20691522;1;4646;COLEGIO SANTA SABINA;8;81;8101;CONCEPCIÓN;3;3;2;8
2015;CAS-42438-M5C1H1;2;1;20150906;9;3;20151124;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;16884069;1;2;PADRE/MADRE/TUTOR;16884069;2;14848;ESCUELA PART. ANNY SCHOOL;5;55;5504;LA CRUZ;3;3;2;5
2015;CAS-42439-Y7C4J9;2;1;20150906;9;3;20150908;5;1;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO DE PERSONAL DEL ESTABLECIMIENTO A PADRE, MADRE Y/O APODERADO;16884069;0;2;APODERADO/A;23578401;2;14848;ESCUELA PART. ANNY SCHOOL;5;55;5504;LA CRUZ;3;3;2;5
2015;CAS-42440-R3T4D2;2;1;20150906;9;3;20150908;5;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;16884069;0;2;ESTUDIANTE;22651663;2;14848;ESCUELA PART. ANNY SCHOOL;5;55;5504;LA CRUZ;3;3;2;5
2015;CAS-42442-M4L5H0;1;1;20150907;9;3;20151130;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;4753699;1;2;APODERADO/A;4753699;2;14288;COLEGIO NUEVA PROVIDENCIA;5;56;5601;SAN ANTONIO;3;3;2;5
2015;CAS-42443-R1H0S9;2;1;20150907;9;3;20151001;15;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS);19592907;0;2;ESTUDIANTE;21262970;1;12555;JARDIN INFANTIL AYMARA AYRAMPITO;15;151;15101;ARICA;3;3;1;15
2015;CAS-42444-M9Z6W8;1;1;20150907;9;3;20151201;5;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;18401811;0;2;APODERADO/A;10537584;2;1482;COLEGIO LIMACHE COLLEGE;5;58;5802;LIMACHE;3;3;2;5
2015;CAS-42445-C1Q9P9;1;1;20150907;9;3;20150929;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;SUSPENSIÓN DE CLASES A PÁRVULO Y/O ESTUDIANTE;20879721;0;2;APODERADO/A;19337750;2;5611;ESCUELA LOS TRIGALES;9;91;9101;TEMUCO;2;1;1;9
2015;CAS-42446-N1Y7P0;1;1;20150907;9;3;20150921;7;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO RENOVACIÓN O CANCELACIÓN DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;486445;0;2;APODERADO/A;15295568;1;2964;ESCUELA LAS AMERICAS;7;71;7101;TALCA;2;1;2;7
2015;CAS-42447-B5Z0X7;1;1;20150907;9;3;20150930;9;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;20879721;0;2;APODERADO/A;19337750;2;5611;ESCUELA LOS TRIGALES;9;91;9101;TEMUCO;2;1;1;9
2015;CAS-42448-X3M1N1;1;1;20150907;9;3;20150929;9;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);24402037;0;2;APODERADO/A;3323788;2;5663;COMPLEJO EDUCACIONAL PADRE OSCAR MOSER;9;91;9112;PADRE LAS CASAS;3;3;5;9
2015;CAS-42449-H1N9S4;1;1;20150907;9;3;20160921;6;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);11248204;0;2;APODERADO/A;21857561;1;15600;ALBERTO HURTADO CRUCHAGA;6;61;6105;DOÑIHUE;3;3;2;6
2015;CAS-42451-G3H9M6;1;1;20150907;9;3;20151030;1;1;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;14521012;0;2;APODERADO/A;17127074;2;40073;COLEGIO MONTE SION;1;11;1107;ALTO HOSPICIO;3;3;2;1
2015;CAS-42452-M6N1P0;1;1;20150907;9;3;20151005;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);23946024;0;1;APODERADO/A;19592014;1;2930;LICEO DE CULTURA Y DIFUSION ARTISTICA;7;71;7101;TALCA;2;1;2;7
2015;CAS-42453-C1Y0X2;1;1;20150907;9;3;20151021;4;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);4617979;0;2;PADRE/MADRE/TUTOR;10398548;2;11155;LICEO JORGE ALESSANDRI RODRIGUEZ;4;41;4101;LA SERENA;1;1;2;4
2015;CAS-42454-K3V9M4;1;1;20150907;9;3;20150924;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);9416584;0;2;APODERADO/A;13060420;2;2930;LICEO DE CULTURA Y DIFUSION ARTISTICA;7;71;7101;TALCA;2;1;2;7
2015;CAS-42456-K3S2P8;1;1;20150907;9;3;20151114;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);1862804;0;2;PADRE/MADRE/TUTOR;6227362;2;25029;COMPLEJO EDUCACIONAL LOS ANDES;13;131;13109;LA CISTERNA;3;3;7;13
2015;CAS-42457-H8P8M6;1;1;20150907;9;3;20151103;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;21276608;0;2;APODERADO/A;13197924;2;2013;INST.COMERCIAL MARITIMO PACIFICO SUR;5;56;5601;SAN ANTONIO;2;1;7;5
2015;CAS-42458-R6R1L0;1;1;20150907;9;3;20151014;12;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;1071614;0;2;PADRE/MADRE/TUTOR;17267816;1;8448;ESCUELA PEDRO SARMIENTO DE GAMBOA;12;121;12101;PUNTA ARENAS;1;1;2;12
2015;CAS-42462-P0T8Q4;1;1;20150907;9;3;20151019;9;2;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;22374875;0;2;APODERADO/A;22356621;2;5590;COMPLEJO EDUC. UN AMANECER EN LA ARAUCANIA;9;91;9101;TEMUCO;2;1;2;9
2015;CAS-42468-M1P6N4;1;1;20150907;9;3;20150916;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);19558112;0;2;APODERADO/A;24883207;2;2050;COLEGIO NUESTRA SENORA DE POMPEYA;5;56;5601;SAN ANTONIO;3;3;5;5
2015;CAS-42469-T0J9D4;2;1;20150907;9;3;20150908;10;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;CONDICIONALIDAD DE MATRÍCULA A PÁRVULO Y/O ESTUDIANTE;14287494;1;2;APODERADO/A;14287494;2;22372;COMPLEJO EDUCACIONAL SAN CRESCENTE;10;102;10201;CASTRO;3;3;5;10
2015;CAS-42470-M4V2W3;1;1;20150907;9;3;20150925;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;20826033;0;2;APODERADO/A;6590881;2;24508;ANEXO ESCUELA BASICA SAN JAVIER;13;131;13112;LA PINTANA;3;3;2;13
2015;CAS-42471-S1R4P6;1;1;20150907;9;3;20150908;15;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NACIONALIDAD Y/U ORIGEN RACIAL;4075526;1;2;DOCENTE;4075526;2;40230;COLEGIO TECNOLOGICO DON BOSCO DE ARICA;15;151;15101;ARICA;3;3;2;15
2015;CAS-42472-B4Z9K6;2;1;20150907;9;3;20151022;0;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;13671850;1;1;DOCENTE;13671850;2;25207;LICEO TECNICO PROFESIONAL MALLOCO;13;136;13605;PEÑAFLOR;3;3;7;13
2015;CAS-42473-Y8C4P9;1;1;20150907;9;3;20160921;4;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE PROMOCIÓN DE LOS ESTUDIANTES Y/O TRANSICIÓN EDUCATIVA DE LOS PÁRVULOS;9010304;1;1;DIRECTOR REGIONAL (SIE);9010304;2;13637;COLEGIO HELLEN KELLER PEÑUELAS;4;41;4102;COQUIMBO;3;3;5;4
2015;CAS-42474-X2D1G8;1;1;20150907;9;3;20151104;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);24581558;0;2;APODERADO/A;10671935;2;8927;LICEO CARMELA CARVAJAL DE PRAT;13;131;13123;PROVIDENCIA;1;1;5;13
2015;CAS-42478-C4H1K9;1;1;20150907;9;3;20160208;13;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;18737781;0;1;PADRE/MADRE/TUTOR;19338557;2;25198;COLEGIO SANTA MARIA DE MAIPU;13;131;13119;MAIPÚ;3;3;2;13
2015;CAS-42479-X8R5H0;1;1;20150907;9;3;20150924;10;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;498747;0;2;PADRE/MADRE/TUTOR;9482866;2;22704;ESCUELA ESPECIAL DE LENGUAJE CASTILLO DE PALABRAS;10;101;10101;PUERTO MONTT;3;3;1;10
2015;CAS-42480-F6L8M9;2;1;20150907;9;3;20151104;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);974470;0;2;ESTUDIANTE;3855734;1;17607;COLEGIO INGLÉS BRITISH ROYAL SCHOOL;8;81;8101;CONCEPCIÓN;3;3;5;8
2015;CAS-42481-K9B8S4;1;1;20150907;9;3;20151117;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);4926872;0;2;PADRE/MADRE/TUTOR;650145;1;26130;ESC. BAS. Y ESP. CHRIST SCHOOL DE PUDAHUEL;13;131;13124;PUDAHUEL;3;3;2;13
2015;CAS-42482-W1X9V2;2;1;20150907;9;3;20151209;13;1;GESTIÓN DE RECURSOS FINANCIEROS;OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;INCUMPLIMIENTO DE OBLIGACIONES PREVISIONALES Y/O PAGO DE REMUNERACIONES DE PERSONAL DEL ESTABLECIMIENTO;11189706;1;2;DOCENTE;11189706;2;10228;ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA;13;131;13128;RENCA;3;3;2;13
