AGNO;DEN_ID;DEN_CANAL;DEN_ESTADO;DEN_FEC_CREACION;DEN_MES_CREACION;DEN_TRIMESTRE_CREACION;DEN_FEC_TERMINO_DENUNCIA;DEN_OFICINA;DEN_DEPARTAMENTO;DEN_AMBITO;DEN_TEMA;DEN_SUBTEMA;FIS_ID;FIS_ID_SEGUIMIENTO;PA_ID;DEN_MRUN;DEN_AFECTADO;DEN_SEXO;DEN_TIPO;AFEC_MRUN;AFEC_SEXO;AFEC_TIPO;RBD;RSIE;EE_NOMBRE;EE_COD_REGION;EE_COD_PROVINCIA;EE_COD_COMUNA;EE_NOM_COMUNA;EE_COD_DEPE;EE_DEPE_AGRUP;AFEC_COD_ENSE2;DEN_REGION;DEN_CIBERBULLYING
2021;CAS-01828-C4P6T6;2;1;20211102;11;4;20211110;15;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;4937015;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25371524;1;ESTUDIANTE;12694;104141;COLEGIO MOSAICOS;15;151;15101;ARICA;3;3;1;15; 
2021;CAS-01829-T2H4C0;4;1;20211102;11;4;20211115;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ; ;0;0;AUTORIDAD PÚBLICA;3241388;1;ESTUDIANTE;8892;102926;COLEGIO SAN JUAN EVANGELISTA;13;131;13114;LAS CONDES;4;4;2;13; 
2021;CAS-01830-R4X4K3;4;1;20211102;11;4;20211206;13;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO; ; ; ;9680670;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A); ;0;SIN INFORMACIÓN; ;111375;EL TRANQUE;13;131;13119;MAIPÚ;8;6;1;13; 
2021;CAS-01836-Q6N2P7;1;1;20211102;11;4;20220912;2;3;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;220200026; ;220200026; ;1;0;OTRO TIPO DE CIUDADANO(A); ;0;OTRO TIPO DE CIUDADANO(A);204;100071;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.;2;23;2301;TOCOPILLA;2;1;0;2; 
2021;CAS-01844-P7J5T6;4;1;20211103;11;4;20220818;6;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);210601161;220600047;220600047; ;0;0;AUTORIDAD PÚBLICA;21378582;2;ESTUDIANTE;15807;104955;COLEGIO ALERCE;6;63;6303;CHIMBARONGO;3;3;2;6;0
2021;CAS-01846-Z6P2Y1;2;1;20211103;11;4;20220422;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO);211305178;221300064;221300064;5034036;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);16773512;2;ESTUDIANTE;9246;103051;COLEGIO SAN AGUSTIN;13;131;13120;ÑUÑOA;4;4;2;13;1
2021;CAS-01847-F3W6R0;2;1;20211103;11;4;20220131;5;3;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;210501836; ;210501836;19767323;0;1;OTRO TIPO DE CIUDADANO(A);19767323;1;ESTUDIANTE;40251;122382;LICEO SAN JUAN XXIII;5;58;5804;VILLA ALEMANA;3;3;2;5; 
2021;CAS-01848-K2H4K7;4;1;20211103;11;4;20220127;8;3;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS);210802400; ;210802400;26247910;0;0;AUTORIDAD PÚBLICA; ;0;SIN INFORMACIÓN;31113;107349;INSTITUTO DE ESTIMULACIÓN TEMPRANA APEGO SEGURO;8;83;8301;LOS ANGELES;3;3;0;8; 
2021;CAS-01849-Q2Z9C0;4;1;20211103;11;4;20211201;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA; ; ; ;12263352;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);26275608;1;ESTUDIANTE;35871; ;ANDES DEL SUR;13;132;13201;PUENTE ALTO;99;9;1;13; 
2021;CAS-01852-N3S0D0;2;1;20211103;11;4;20211129;8;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;12550496;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);24993761;2;ESTUDIANTE;17728;105354;COLEGIO EL BOSQUE;8;82;8202;ARAUCO;3;3;7;8;1
2021;CAS-01858-X6M6D0;1;1;20211103;11;4;20211125;14;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO; ; ; ;7476668;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25914157;1;ESTUDIANTE;22744;106172;ESCUELA DE LENGUAJE AMANKAY;14;141;14101;VALDIVIA;3;3;4;14; 
2021;CAS-01860-G9D0R6;1;1;20211103;11;4;20211116;5;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;18952210;1;1;DOCENTE;18952210;2;DOCENTE;14479;104549;ESCUELA BASICA MUNICIPAL ARAUCARIA;5;54;5402;CABILDO;2;1;0;5; 
2021;CAS-01861-T0W7N7;4;1;20211103;11;4;20211126;8;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL DE ADULTO A PÁRVULOS Y/O ESTUDIANTES; ; ; ;26247924;1;0;OTRO TIPO DE CIUDADANO(A);26247924;0;SIN INFORMACIÓN;4615;101792;ESCUELA BASICA BOCA DEL BIO BIO SUR;8;81;8108;SAN PEDRO DE LA PAZ;2;1;0;8; 
2021;CAS-01862-B1Z2F5;2;1;20211103;11;4;20211112;13;1;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO; ; ; ;12758298;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);12758298;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);26137;106986;COLEGIO DEL REAL;13;131;13119;MAIPÚ;3;3;2;13; 
2021;CAS-01864-L6V8D1;4;1;20211103;11;4;20211207;13;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE PROMOCIÓN DE LOS ESTUDIANTES Y/O TRANSICIÓN EDUCATIVA DE LOS PÁRVULOS; ; ; ; ;0;0;AUTORIDAD PÚBLICA;15328368;1;SIN INFORMACIÓN;11977;103987;SAINT CHRISTIAN COLLEGE;13;131;13111;LA GRANJA;3;3;0;13; 
2021;CAS-01872-T1P3G7;4;1;20211103;11;4;20211130;9;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR LA PARTICIPACIÓN DEL PÁRVULO Y/O ESTUDIANTE EN LA CEREMONIA DE GRADUACIÓN/LICENCIATURA; ; ; ;25845909;0;0;AUTORIDAD PÚBLICA;9253414;2;ESTUDIANTE;20180;105707;ESC.CRISTIANA DESARROLLO INTEGRAL;9;91;9101;TEMUCO;3;3;2;9; 
2021;CAS-01877-Q4S0S2;4;1;20211103;11;4;20220217;6;2;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA;210601179; ; ; ;1;0;AUTORIDAD PÚBLICA; ;0;AUTORIDAD PÚBLICA;2207;100902;ESCUELA HERNAN OLGUIN MAYBE;6;61;6106;GRANEROS;2;1;0;6; 
2021;CAS-01891-L9F7J1;4;1;20211104;11;4;20220413;13;3;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;211304985; ;211304985;13879877;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);8540837;1;ESTUDIANTE;25998; ;ESCUELA ESP. TU ESPERANZA;13;131;13121;PEDRO AGUIRRE CERDA;3;3;4;13; 
2021;CAS-01892-Y6W2M8;2;1;20211104;11;4;20220104;2;1;CONVIVENCIA;MEDIDAS DISCIPLINARIAS;NO PERMITIR EL INGRESO O PERMANENCIA EN EL ESTABLECIMIENTO DE PÁRVULOS Y/O ESTUDIANTES; ; ; ;8660246;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);4801846;2;ESTUDIANTE;211; ;LICEO H.C. T.P. MARIA ELENA;2;23;2302;MARÍA ELENA;2;1;7;2; 
2021;CAS-01893-Z9P5D7;2;1;20211104;11;4;20220324;5;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;210501867;210501965;210501965;21463028;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25569749;1;ESTUDIANTE;11177;103852;COLEGIO PARROQUIAL SAN NICOLAS;5;55;5503;HIJUELAS;3;3;1;5; 
2021;CAS-01896-N9R5W6;2;1;20211104;11;4;20211201;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO; ; ; ;2858713;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);11668353;2;ESTUDIANTE;25387;106572;COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA;13;131;13125;QUILICURA;3;3;5;13; 
2021;CAS-01897-L7J3K0;1;1;20211104;11;4;20211130;1;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA ENTREGA DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES MEDIANTE MODALIDAD REMOTA DURANTE LA EMERGENCIA SANITARIA; ; ; ;727663;1;1;CENTRO DE PADRES;727663;1;CENTRO DE PADRES;12675;104131;ESC. ESP. DE LENGUAJE MILLARAY;1;11;1107;ALTO HOSPICIO;3;3;0;1; 
2021;CAS-01898-J4W5D8;2;1;20211104;11;4;20220331;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE;221300062;221300214;221300214;18238277;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25883882;1;ESTUDIANTE;26448;107179;ESCUELA ESPECIAL ELUNEY;13;131;13106;ESTACIÓN CENTRAL;3;3;1;13; 
2021;CAS-01899-Z8L2Q0;1;1;20211104;11;4;20220128;1;3;CONVIVENCIA;MALTRATO A MIEMBROS ADULTOS DE LA COMUNIDAD EDUCATIVA;MALTRATO ENTRE PERSONAL DEL ESTABLECIMIENTO (DOCENTES, EDUCADORES, OTRO);210100382; ;210100382;727663;0;1;CENTRO DE PADRES; ;0;EDUCADOR(A) DE PÁRVULOS;12675;104131;ESC. ESP. DE LENGUAJE MILLARAY;1;11;1107;ALTO HOSPICIO;3;3;0;1; 
2021;CAS-01903-Q4J5F6;1;1;20211104;11;4;20220128;1;3;GESTIÓN TÉCNICO-ADMINISTRATIVA;PERSONAL DEL ESTABLECIMIENTO EDUCATIVO;FALTA O AUSENCIA DEL PERSONAL DEL ESTABLECIMIENTO;210100382; ;210100382;727663;1;1;CENTRO DE PADRES;727663;1;SIN INFORMACIÓN;12675;104131;ESC. ESP. DE LENGUAJE MILLARAY;1;11;1107;ALTO HOSPICIO;3;3;0;1; 
2021;CAS-01906-C0D8G7;1;1;20211104;11;4;20211129;1;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO); ; ; ;727663;1;1;CENTRO DE PADRES;727663;1;CENTRO DE PADRES;12675;104131;ESC. ESP. DE LENGUAJE MILLARAY;1;11;1107;ALTO HOSPICIO;3;3;0;1; 
2021;CAS-01907-X2P1T6;2;1;20211104;11;4;20220411;13;3;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO);211305066;221300108;221300108;3142077;0;1;ESTUDIANTE;14124997;1;ESTUDIANTE;9847;103281;ESCUELA PARTICULAR KAROL C.DE CRACOVIA;13;131;13121;PEDRO AGUIRRE CERDA;3;3;2;13; 
2021;CAS-01908-F2Y1G1;4;1;20211104;11;4;20211125;8;2;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;26247910;0;0;AUTORIDAD PÚBLICA; ;0;SIN INFORMACIÓN;18088; ;CENTRO DE FORMACION LABORAL SAN ANDRES;8;81;8102;CORONEL;3;3;0;8; 
2021;CAS-01910-C1K1S9;4;1;20211104;11;4;20220315;6;2;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;PROBLEMAS EN LA APERTURA DE ESTABLECIMIENTOS EDUCACIONALES Y ENTREGA PRESENCIAL DEL SERVICIO EDUCATIVO A PÁRVULOS Y/O ESTUDIANTES DURANTE LA EMERGENCIA SANITARIA;210601180;220600066; ; ;1;0;AUTORIDAD PÚBLICA; ;0;AUTORIDAD PÚBLICA;2355; ;COLEGIO EL SALVADOR;6;61;6117;SAN VICENTE;3;3;0;6; 
2021;CAS-01914-B2H0G9;4;1;20211104;11;4;20220225;13;3;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES;211305009; ;211305009; ;1;0;AUTORIDAD PÚBLICA; ;0;AUTORIDAD PÚBLICA;25851;106832;ESC. PART. EL ARRAYAN DE MAIPU;13;131;13119;MAIPÚ;3;3;0;13; 
2021;CAS-01916-T2N1D0;1;1;20211104;11;4;20211217;7;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;8877715;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);15293347;2;ESTUDIANTE;3060;101287;ESCUELA RAMADILLAS;7;71;7109;SAN CLEMENTE;2;1;2;7; 
2021;CAS-01920-R4N4G2;2;1;20211104;11;4;20211116;13;1;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES; ; ; ;15931958;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);16132967;2;ESTUDIANTE;10658;103687;LICEO POLIVALENTE MODERNO CARDENAL CARO;13;134;13402;BUIN;3;3;5;13; 
2021;CAS-01923-J7Q8D1;2;1;20211104;11;4;20211119;5;1;GESTIÓN TÉCNICO-PEDAGÓGICA;JORNADA EDUCATIVA (HORAS DE CLASES O ACTIVIDADES Y HORAS NO LECTIVAS);INCUMPLIMIENTO DE HORAS DE CLASES O ACTIVIDADES; ; ; ;24497577;1;1;ASISTENTE DE LA EDUCACIÓN;24497577;2;ASISTENTE DE LA EDUCACIÓN;16964;105299;ESCUELA ESPECIAL DE LENGUAJE PALABRITA;5;51;5101;VALPARAÍSO;3;3;0;5; 
2021;CAS-01925-W9P5F9;2;1;20211104;11;4;20220104;16;1;SEGURIDAD E HIGIENE;PROCEDIMIENTOS O MEDIDAS DE HIGIENE, SALUD Y SALUBRIDAD;IRREGULARIDADES EN LOS CUIDADOS DE LA HIGIENE PERSONAL DE LOS PÁRVULOS Y/O ESTUDIANTES (LAVADO DE MANOS, USO DE ALCOHOL GEL, MUDA O CAMBIO ROPA, OTRAS); ; ; ;24843514;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);24843514;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);22736;122304;ESCUELA ESPECIAL DE LENGUAJE RINCÓN DEL SABER;16;161;16102;BULNES;3;3;1;16; 
2021;CAS-01927-K8G6L2;2;1;20211104;11;4;20211126;13;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES POR PARTE DEL ESTABLECIMIENTO EN LA APLICACIÓN DEL PRINCIPIO DE FLEXIBILIDAD (VOLUNTARIEDAD) EN LA ASISTENCIA PRESENCIAL DE PÁRVULOS Y/O ESTUDIANTES AL ESTABLECIMIENTO; ; ; ;16674279;1;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);16674279;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);25961;106891;COLEGIO PALMARES;13;131;13125;QUILICURA;3;3;5;13; 
2021;CAS-01941-N3M8C7;2;1;20211104;11;4;20211109;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ;4060865;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);6112478;2;ESTUDIANTE;25367;106558;COLEGIO SANTIAGO;13;131;13110;LA FLORIDA;3;3;5;13; 
2021;CAS-01951-L2Y7J6;2;1;20211105;11;4;20220223;13;3;SEGURIDAD E HIGIENE;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES EN EL CONTEXTO EDUCATIVO;ACCIDENTES DE PÁRVULOS Y/O ESTUDIANTES OCURRIDOS AL INTERIOR DEL ESTABLECIMIENTO EDUCACIONAL CON OCASIÓN DE SUS ESTUDIOS COMO CONSECUENCIA DE FALTA DE SUPERVISIÓN, O ACOMPAÑAMIENTO DE PERSONAL RESPONSABLE;211304980;211305194;211305194;16780006;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);27084930;1;ESTUDIANTE;41163;122654;CENTRO VITAMINA AMUNATEGUI;13;131;13101;SANTIAGO;4;4;1;13; 
2021;CAS-01952-D8N0S9;1;1;20211105;11;4;20211221;2;1;ENTREGA DEL SERVICIO EDUCATIVO EN EMERGENCIA SANITARIA POR COVID-2019;RESPECTO DE LAS MEDIDAS PARA ATENDER PÁRVULOS Y ESTUDIANTES, PRESENCIAL O A DISTANCIA, EN EMERGENCIA SANITARIA;IRREGULARIDADES EN LA APLICACIÓN DE LOS PROTOCOLOS DURANTE LA EMERGENCIA SANITARIA (PROTOCOLO DE LIMPIEZA Y DESINFECCIÓN, DE MEDIDAS SANITARIAS Y DE ACTUACIÓN FRENTE CASOS DE SOSPECHA O CONFIRMACIÓN DE CONTAGIO DE COVID-19); ; ; ; ;1;0;OTRO TIPO DE CIUDADANO(A); ;0;OTRO TIPO DE CIUDADANO(A);336; ;LICEO EXPERIMENTAL ARTISTICO-APLICACION;2;21;2101;ANTOFAGASTA;3;3;0;2; 
2021;CAS-01955-X1L6G3;1;1;20211105;11;4;20211115;5;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES; ; ; ;18409012;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);24645598;2;ESTUDIANTE;1842;122372;COLEGIO SAN ANDRES;5;51;5109;VIÑA DEL MAR;3;3;2;5; 
2021;CAS-01957-V4W8S5;1;1;20211105;11;4;20211220;2;1;CONVIVENCIA;DISCRIMINACIÓN;DISCRIMINACIÓN POR NECESIDADES EDUCATIVAS ESPECIALES PERMANENTES Y/O TRANSITORIAS (TDA, DISCAPACIDAD FÍSICA Y/O INTELECTUAL, U OTRAS); ; ; ;12924044;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);12169691;1;ESTUDIANTE;313;100112;ESCUELA ARTURO PRAT;2;21;2101;ANTOFAGASTA;1;1;2;2; 
2021;CAS-01964-H6W1J8;4;1;20211105;11;4;20211207;13;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO DE ADULTO A PÁRVULO Y/O ESTUDIANTE; ; ; ; ;1;0;AUTORIDAD PÚBLICA; ;0;AUTORIDAD PÚBLICA;24885;106330;COLEGIO KING SCHOOL CORDILLERA;13;131;13112;LA PINTANA;3;3;0;13; 
2021;CAS-01965-J8T5Y5;2;1;20211105;11;4;20211119;13;1;MOBILIARIO, EQUIPAMIENTO, MATERIAL DIDÁCTICO Y ELEMENTOS DE ENSEÑANZA;ÚTILES, UNIFORME Y TEXTOS ESCOLARES;EXIGENCIA DE UNIFORME DE UNA DETERMINADA MARCA Y/O PROVEEDOR; ; ; ;9804079;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);22758970;1;ESTUDIANTE;24885;106330;COLEGIO KING SCHOOL CORDILLERA;13;131;13112;LA PINTANA;3;3;2;13; 
2021;CAS-01966-P9B7M8;1;1;20211105;11;4;20220203;16;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;MALTRATO ENTRE ESTUDIANTES (EXCLUYE AL NIVEL PARVULARIO); ; ; ;18866613;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);10688441;2;SIN INFORMACIÓN;31087;107333;COLEGIO ALCÁZARES DE ÑUBLE;16;161;16101;CHILLÁN;3;3;2;16;0
2021;CAS-01968-K7D7X1;1;1;20211105;11;4;20220209;1;3;CONVIVENCIA;SITUACIONES DE CONNOTACIÓN SEXUAL;SITUACIONES DE CONNOTACIÓN SEXUAL ENTRE PÁRVULOS Y/O ESTUDIANTES;210100387; ;210100387;10355196;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);8963585;1;ESTUDIANTE;132;100055;COLEGIO BAJO MOLLE;1;11;1101;IQUIQUE;3;3;5;1; 
2021;CAS-01972-H6H2P0;1;1;20211105;11;4;20211124;16;2;INFRAESTRUCTURA;LOCAL O INFRAESTRUCTURA DEL ESTABLECIMIENTO EDUCACIONAL;FALTA O DEFICIENCIAS EN LA INFRAESTRUCTURA DEL ESTABLECIMIENTO;211600476; ; ;18866613;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);10688441;2;ESTUDIANTE;31087;107333;COLEGIO ALCÁZARES DE ÑUBLE;16;161;16101;CHILLÁN;3;3;2;16; 
2021;CAS-01977-T2D8D6;2;1;20211105;11;4;20211116;4;1;CONVIVENCIA;MALTRATO A PÁRVULOS Y/O ESTUDIANTES;SITUACIONES DE CONFLICTO ENTRE PÁRVULOS QUE AFECTAN LA CONVIVENCIA ESCOLAR (GOLPES, MORDEDURAS, EMPUJONES, RASGUÑOS, TIRONES DE PELO); ; ; ;7740774;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);10343823;2;ESTUDIANTE;13356;104343;COLEGIO ALBERT EINSTEIN;4;41;4101;LA SERENA;3;3;2;4; 
2021;CAS-01981-Z1C7Y1;2;1;20211105;11;4;20211126;13;1;GESTIÓN DE RECURSOS FINANCIEROS;USO DE LA SUBVENCIÓN O APORTES DEL ESTADO;IRREGULARIDADES EN EL USO DE OTROS TIPOS DE SUBVENCIÓN O APORTES DEL ESTADO (SUBVENCIÓN GENERAL, APORTES DEL ESTADO A ESTABLECIMIENTOS DE EDUCACIÓN PARVULARIA U OTROS); ; ; ;9535038;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);19761651;2;ESTUDIANTE;10385;103541;ESCUELA PART. ADVENTISTA SANTIAGO NORTE;13;131;13104;CONCHALÍ;3;3;5;13; 
2021;CAS-01987-F5N3Y6;2;1;20211105;11;4;20211123;13;1;GESTIÓN TÉCNICO-PEDAGÓGICA;REGLAMENTO DE EVALUACIÓN, CALIFICACIÓN Y PROMOCIÓN;IRREGULARIDADES EN EL PROCEDIMIENTO DE EVALUACIÓN Y CALIFICACIÓN DE LOS PÁRVULOS Y/O ESTUDIANTES; ; ; ;18733399;0;1;APODERADO(A) / PADRE O MADRE / TUTOR(A);2913522;2;ESTUDIANTE;25450;106614;COLEGIO SALTAIRAM;13;132;13201;PUENTE ALTO;3;3;7;13; 
